IBP
(2.461439847946167, -75273.71960372325)
(25.453786849975586, -21483.085047275967)
(70.070671796798706, -11262.841271843005)
(114.44779872894287, -11518.287224897309)
(158.81525468826294, -12417.475222958545)
(203.17246985435486, -12324.303499935559)
(247.5390088558197, -12417.004294949875)
(292.22098302841187, -12387.605842884366)
(336.61767506599426, -12292.532150880186)
(381.18290710449219, -12417.044846119054)
(426.08643913269043, -12364.176252610781)
(489.04898118972778, -12436.980022455395)
(533.27562522888184, -12316.909949668439)
(577.54528617858887, -12369.76716705135)
(621.82819700241089, -12341.589351304585)
(666.01248598098755, -12341.174831821823)
(710.36086201667786, -12433.209166471826)
(754.55437898635864, -12334.554840271789)
(798.8871009349823, -12417.12124567673)
(843.05764603614807, -12403.775016066664)
(921.66688799858093, -12345.793071886146)
(999.92140603065491, -12389.252853083544)
(1077.9941928386688, -12333.804813442177)
(1156.2262468338013, -12388.75591846134)
(1234.7398908138275, -12428.543007695662)
(1312.938506603241, -12349.688699191647)
(1391.4694876670837, -12385.177484833181)
(1469.7656157016754, -12446.947122079731)
(1548.3202877044678, -12284.37892227782)
(1626.3915407657623, -12380.546938402244)
(1705.1023325920105, -12410.857594694891)
(1783.4429657459259, -12382.993145054577)
(1861.6617596149445, -12440.589874522948)
(1939.9743175506592, -12399.185208916173)
(2018.5600166320801, -12313.913080323502)
(2096.9385776519775, -12398.476954556198)
(2175.5301775932312, -12424.110694127778)
(2253.8004546165466, -12351.023065575913)
(2331.966965675354, -12345.823902894619)
(2410.3215067386627, -12385.995552553517)
paintbox
(24.547898054122925, -19617.718954567237)
(49.133284091949463, -16654.858996337596)
(80.041157960891724, -15982.228034230991)
(110.09281778335571, -16061.833357213649)
(144.91813778877258, -15843.536466650134)
(181.51442289352417, -16089.680287445684)
(220.69401407241821, -15833.981226016716)
(259.18645691871643, -19041.740019059904)
(301.00127696990967, -15681.238985617851)
(343.75373387336731, -15824.308042477534)
(386.78943395614624, -15585.843295114493)
(429.99615907669067, -15725.876421213761)
(475.71654009819031, -15738.056101212502)
(519.87924599647522, -15759.55194070443)
(565.97686386108398, -15689.637202426286)
(611.47791171073914, -15585.328420206191)
(657.74221873283386, -15683.225215204666)
(704.11115789413452, -15601.845461629604)
(750.67728781700134, -15636.342893472109)
(797.29775786399841, -15669.024912982075)
