IBP
(1.0812721252441406, -193362.27871040726)
(7.0486869812011719, -123603.59747483704)
(25.757208824157715, -86149.060124592012)
(44.433429718017578, -82735.147643619421)
(63.18412971496582, -82258.854032791525)
(81.845967769622803, -78291.228924960495)
(100.52996468544006, -79675.682048983246)
(119.23341178894043, -80643.964153851135)
(137.93495869636536, -80993.741278952555)
(156.6653196811676, -80780.140300533632)
(175.3613076210022, -80724.226783622915)
(194.00593161582947, -80530.418892385744)
(212.90582156181335, -80704.258589077916)
(231.57348465919495, -80595.600895226627)
(250.29799771308899, -80500.354925232285)
(269.065016746521, -80630.195184044511)
(287.74724173545837, -80866.347715279728)
(306.4777045249939, -80810.11809470896)
(325.16191744804382, -80863.963957716231)
(343.90557837486267, -80639.440636350671)
(362.60232830047607, -80826.913359029961)
(381.35662531852722, -80814.457489409702)
(400.05870342254639, -80532.447089691253)
(418.81109356880188, -80493.854421338154)
(437.46195769309998, -80635.107464615605)
(456.22446990013123, -80694.444399240791)
(474.85504174232483, -80878.628251144764)
(493.5989978313446, -80668.900289836369)
(512.26294493675232, -80772.750436143731)
(531.05538392066956, -80592.994267545466)
(549.7049868106842, -80665.921817274968)
(568.46124482154846, -80689.012068116383)
(587.13796162605286, -80827.433982580711)
(605.47845864295959, -80790.068320060614)
(623.22205758094788, -80762.226562570941)
(640.9207456111908, -80813.534950383735)
(658.66464447975159, -80817.179727938114)
(676.3292932510376, -80839.160821578)
(694.03184533119202, -80719.010612011072)
(711.66138434410095, -80585.758964731256)
paintbox
(5.5326051712036133, -61119.196201663581)
(10.832844257354736, -60132.747699207015)
(17.733208417892456, -61104.581717588801)
(24.622150421142578, -66796.777264116841)
(33.084198474884033, -57578.964970154579)
(41.285831451416016, -66418.38575911471)
(50.037940502166748, -59799.175230728266)
(58.952126502990723, -59909.025342101493)
(68.99427056312561, -59621.182542514951)
(79.020682573318481, -59614.637210978355)
(89.536850690841675, -59708.391299280251)
(99.560965776443481, -59680.382735068684)
(109.94594287872314, -59780.384971524123)
(120.44817972183228, -59734.718878615211)
(130.66911387443542, -59579.043936868038)
(141.39189386367798, -59714.431195491205)
(152.12583494186401, -59582.633918560059)
(162.95112681388855, -59558.704263392203)
(173.78835678100586, -59728.967686185926)
(184.63221478462219, -59707.312164840892)
