IBP
(1.5223691463470459, -336156.6843122745)
(12.118916034698486, -19118.684953218133)
(49.464928150177002, -4895.4935730948482)
(87.363174200057983, -4560.2699757446344)
(125.21750617027283, -4506.256787875217)
(162.91344213485718, -4564.925555795352)
(201.17791628837585, -4532.0559641401878)
(238.9453592300415, -4530.2591774537805)
(276.83942437171936, -4473.641251446923)
(314.60157442092896, -4472.9867209117619)
(352.61392045021057, -4507.7420145136148)
(390.41808652877808, -4545.8921496342837)
(428.42145442962646, -4518.0842868736299)
(466.04990553855896, -4576.2483752583958)
(504.43159556388855, -4508.0757624621274)
(542.09306168556213, -4518.2809260668446)
(580.08591985702515, -4550.5429528123104)
(617.78998780250549, -4510.556588552734)
(655.59921264648438, -4587.3464127707948)
(693.36148452758789, -4520.0582971459307)
(731.22220659255981, -4552.2453014486255)
(769.06121754646301, -4517.4186980393924)
(806.79920053482056, -4561.5175977696426)
(844.6052725315094, -4519.9930163777735)
(882.58504843711853, -4584.2436059492802)
(920.61201643943787, -4459.6490487033652)
(958.53782558441162, -4545.6310494590325)
(996.379070520401, -4522.0362754582238)
(1034.3011474609375, -4489.0253188776278)
(1071.9528024196625, -4530.2307176882723)
(1109.6764454841614, -4479.2226538523782)
(1147.4936385154724, -4529.9325005220444)
(1185.3573393821716, -4508.44152504673)
(1222.9833464622498, -4506.9472433032879)
(1260.8780074119568, -4528.1759305746)
(1298.4885985851288, -4548.1513978084013)
(1336.1696054935455, -4550.2603003355516)
(1374.0501754283905, -4545.9480772463685)
(1412.0590453147888, -4498.6773804577342)
(1449.8703374862671, -4527.0654247836346)
paintbox
(12.117336988449097, -14484.064903362107)
(23.507746934890747, -16883.678183167511)
(37.982009887695312, -13492.073476666543)
(51.692072868347168, -15150.628018504338)
(69.05582594871521, -12334.131981162762)
(86.470268964767456, -12373.173510718478)
(105.1358048915863, -12757.606358338697)
(124.46812701225281, -12732.777078397383)
(145.32879304885864, -12583.011480794154)
(165.191082239151, -12801.69362010262)
(186.56807017326355, -12623.463636314038)
(207.72912621498108, -12663.84750826717)
(229.67035818099976, -12590.503955172389)
(251.31582117080688, -12537.943054533627)
(272.88533306121826, -12618.941904990694)
(294.80338096618652, -12698.473175246598)
(317.10675096511841, -12695.957299565876)
(339.72644877433777, -12610.924194596699)
(361.89470481872559, -12614.463456076339)
(384.14059472084045, -12659.776828425138)
