IBP
(1.5659580230712891, -55565.818542777037)
(11.452783107757568, -4196.2167566841217)
(40.961148023605347, -1967.2147403816064)
(71.231503963470459, -1955.8210304498668)
(101.39716196060181, -1962.2633554742449)
(131.49103999137878, -1890.4874634163066)
(161.44524908065796, -1966.448932725559)
(191.42341899871826, -1955.0525966964005)
(221.10648679733276, -1973.7332769167294)
(251.19246482849121, -2005.0891369530107)
(280.98961591720581, -2069.2997246038503)
(311.34328770637512, -2012.443833117497)
(342.8433985710144, -2038.3617770122216)
(376.20563054084778, -2017.2981234877257)
(409.34441256523132, -2035.0953620444602)
(442.1619725227356, -1999.4738492059159)
(475.09844446182251, -2027.0074062266767)
(508.54783153533936, -2021.9112574565174)
(541.08512449264526, -2017.5729851521035)
(573.93923139572144, -2024.8421474125319)
(606.88393139839172, -2022.8543786285777)
(639.81853437423706, -1951.7671333809144)
(672.53030228614807, -2004.5672636994359)
(705.55281829833984, -2057.647212040662)
(738.5308632850647, -2352.2546131115791)
(772.06803917884827, -2368.2443868897312)
(804.59015417098999, -2347.9936899574982)
(837.34742712974548, -2364.3240524275925)
(870.0809531211853, -2347.0316393420917)
(902.6592390537262, -2339.0408518067857)
(935.63635182380676, -2299.132313291424)
(968.36147260665894, -2368.4439015441458)
(1001.3547666072845, -2361.7967132769586)
(1034.6288955211639, -2360.8947959904935)
(1067.5829966068268, -2335.282069839478)
(1100.2873976230621, -2336.1716466089983)
(1133.0800695419312, -2358.7910003989077)
(1166.2351083755493, -2360.5369270920223)
(1198.9998433589935, -2351.9181570306014)
(1231.4460003376007, -2355.7684531717823)
paintbox
(11.186714887619019, -2232.1526719957078)
(21.547188997268677, -2447.5263183593333)
(35.173244953155518, -1963.9260354632743)
(48.436728000640869, -1767.7941638377295)
(64.507076025009155, -1811.8482123937526)
(81.693192005157471, -1771.9628886308699)
(99.74530816078186, -1668.9486075719051)
(118.23875713348389, -1722.1781716017906)
(136.28585505485535, -1722.4863604813809)
(154.98692202568054, -1714.7407479070605)
(174.58453416824341, -1673.3539652924323)
(194.5544490814209, -1685.834113853653)
(215.45753312110901, -1691.9783205519689)
(235.56179618835449, -1677.6556655692602)
(255.66459608078003, -1667.836322706348)
(276.89633822441101, -1747.5493845055871)
(296.99716520309448, -1693.6297560247979)
(317.96442317962646, -1702.1251489019166)
(338.04309225082397, -1657.9186215703924)
(358.31837725639343, -1692.0473249942993)
