IBP
(2.4970040321350098, -120733.82457888123)
(27.692996025085449, -7903.6671065502633)
(75.820807933807373, -2839.4307707257822)
(122.31828594207764, -2868.5427733419824)
(168.63714385032654, -3343.3318617951318)
(214.95453691482544, -3308.7654920521909)
(261.33837890625, -3321.582296294634)
(307.62082409858704, -3331.3306437513429)
(354.17281699180603, -3345.4484512107319)
(401.7663300037384, -3335.6144533621346)
(445.66051602363586, -3365.1271781565702)
(488.85547709465027, -3348.4175486508834)
(532.28026604652405, -3339.3124764679083)
(575.47716212272644, -3301.5240840059532)
(619.18327307701111, -3325.7899737650177)
(662.4739031791687, -3365.3096447801404)
(705.92232918739319, -3343.7367008573374)
(749.23351216316223, -3339.3797850279934)
(792.39082598686218, -3417.0775591783909)
(836.23897886276245, -3335.507773896215)
(879.45815396308899, -3315.291809919308)
(922.66571497917175, -3322.0506955260767)
(965.77368211746216, -3344.5512299746961)
(1008.9542949199677, -3363.4640996254539)
(1052.2597687244415, -3337.792864879309)
(1095.4912767410278, -3340.4567101786565)
(1138.6585578918457, -3389.3574464217077)
(1182.4347178936005, -3339.9923933051036)
(1226.4090130329132, -3354.4400889109515)
(1269.9832050800323, -3273.3940706303129)
(1313.2087619304657, -3340.2623195526189)
(1356.5460188388824, -3299.5857775325462)
(1402.6541700363159, -3274.5995167391834)
(1449.1832120418549, -3311.5550743526896)
(1495.6639699935913, -3290.3991427391484)
(1541.9403159618378, -3300.4445371715537)
(1588.3599398136139, -3352.1054078540105)
(1634.665177822113, -3381.2308516477706)
(1681.0380187034607, -3309.197261877855)
(1727.252201795578, -3315.134963466598)
paintbox
(13.609401941299438, -5795.7066261944192)
(27.692164897918701, -5586.7035266198782)
(44.470343828201294, -4675.7240569150435)
(61.459862947463989, -5269.7964253841774)
(80.679245948791504, -4901.3891718453015)
(99.698437929153442, -4572.4545266118548)
(121.25379991531372, -4957.931908391035)
(142.95341205596924, -4428.4615435134865)
(165.89992904663086, -4419.4197860894346)
(188.88912725448608, -4362.3680671902757)
(212.1517550945282, -4331.4382337146817)
(236.71066403388977, -4386.5120927720036)
(264.57483696937561, -4342.6013301233697)
(291.58928489685059, -4363.1340339779672)
(316.64016199111938, -4347.3518696237606)
(341.70523810386658, -4355.0304998493593)
(369.31977415084839, -4336.5892482211148)
(395.14773106575012, -4331.7086777813875)
(420.91518020629883, -4399.0991321044994)
(446.48754811286926, -4329.8814677787414)
