IBP
(1.0886051654815674, -419233.47559093899)
(7.2782161235809326, -123864.25196506572)
(27.051368236541748, -87120.711274035566)
(46.711863279342651, -92644.007178917571)
(66.321366310119629, -93027.994997793139)
(85.943431377410889, -92550.254209474529)
(105.67349338531494, -92991.856172143656)
(125.35556125640869, -92944.01032789849)
(145.11200332641602, -94027.384945281068)
(164.87714815139771, -94353.984539414785)
(184.64268922805786, -94427.560759033149)
(204.41643023490906, -95359.790697968929)
(224.20303535461426, -95288.134772189893)
(243.93343639373779, -95306.75022343907)
(263.7463743686676, -95460.708762985407)
(283.53371834754944, -95466.789313854519)
(303.44378137588501, -95477.456846165791)
(323.20566534996033, -95593.957610737911)
(343.00845241546631, -95248.096495626916)
(362.78089332580566, -95368.134228497875)
(382.63236331939697, -95416.22013689045)
(402.44107627868652, -95392.698080257949)
(422.25790429115295, -95007.419016683009)
(441.95603919029236, -95645.436248679092)
(461.79698824882507, -95265.492515287464)
(481.56351113319397, -95194.390532127567)
(501.39976215362549, -95365.41979629967)
(521.14298725128174, -95424.638316515906)
(541.04123616218567, -95510.882382759708)
(560.79233503341675, -95361.841297760286)
(580.60694813728333, -95440.751637996043)
(600.36305212974548, -95446.274185001486)
(620.19766306877136, -95466.506094354831)
(639.93901205062866, -95299.020396561653)
(659.74118614196777, -95587.592933828593)
(679.50235104560852, -95537.748988169536)
(699.29110312461853, -95391.243543739314)
(719.21975803375244, -95035.722190232031)
(739.03616714477539, -95182.503805316504)
(758.83232593536377, -95556.177295163827)
paintbox
(5.4096848964691162, -53668.056101157679)
(10.888482809066772, -53261.156979370804)
(18.009105920791626, -65119.442642452996)
(24.905009746551514, -48100.08094924879)
(33.369437694549561, -47998.101792717222)
(41.550604820251465, -64110.775058853535)
(50.549093961715698, -47811.210717046561)
(59.688596963882446, -47789.662430936223)
(70.623080015182495, -64248.723994141845)
(80.543788194656372, -47780.992040738667)
(91.362526178359985, -47533.206447756587)
(101.44358134269714, -47482.892044803448)
(113.3935284614563, -47683.404015024033)
(125.3191545009613, -47501.494514279599)
(137.27602052688599, -47600.418860503982)
(149.26958465576172, -47502.222103434098)
(161.17643475532532, -47591.982916693167)
(173.08246183395386, -47491.233579579079)
(185.17826890945435, -47530.859992428785)
(197.3028028011322, -47430.507509255251)
