IBP
(3.1520330905914307, -116913.22038851057)
(25.458149909973145, -7988.5460146369651)
(103.18288993835449, -2477.7227539224805)
(180.88235783576965, -2582.2041967608129)
(258.43620181083679, -2592.6900892554609)
(336.11589980125427, -2538.5600952234468)
(413.69881796836853, -2618.555331220869)
(491.38918995857239, -2539.7114583059101)
(569.16171503067017, -2543.4686505572013)
(646.94373989105225, -2567.4964131083411)
(724.42111396789551, -2529.7856782808126)
(766.37117791175842, -2540.5451473782855)
(808.19512581825256, -2497.9203103288019)
(850.10506296157837, -2523.0046188785523)
(891.81348085403442, -2530.5459150520765)
(933.71972393989563, -2535.544018076846)
(975.52537703514099, -2527.3400713230203)
(1017.2494292259216, -2531.3516789416872)
(1059.1475441455841, -2480.7109096194499)
(1100.9020781517029, -2508.411295491434)
(1142.7846510410309, -2507.1473825528087)
(1184.6382710933685, -2540.4436881483339)
(1226.7587358951569, -2544.9746295646073)
(1268.6949098110199, -2524.9376102867473)
(1310.7823548316956, -2517.7338320790295)
(1352.6717128753662, -2521.7505761335501)
(1394.6360869407654, -2512.1792557140525)
(1436.4486730098724, -2496.8037483840635)
(1478.4085280895233, -2496.2789141596672)
(1520.2951650619507, -2508.741030363778)
(1562.2609610557556, -2519.9224049477584)
(1604.0871078968048, -2519.511113181874)
(1646.0410480499268, -2533.6155974638164)
(1687.9281802177429, -2465.59835655197)
(1729.917946100235, -2515.4306814259876)
(1771.821474313736, -2475.1196877016087)
(1813.7105493545532, -2468.3080475353995)
(1855.5731933116913, -2518.737683688671)
(1897.5634164810181, -2536.0450182828845)
(1939.4038534164429, -2501.3124029396636)
paintbox
(11.992017984390259, -3174.1380275627612)
(24.442159175872803, -2787.6085350497328)
(39.194984197616577, -2293.4952158789038)
(53.948915243148804, -2237.4909392493596)
(70.412907123565674, -2238.6811921646922)
(87.174625158309937, -2009.7066846960163)
(105.65206909179688, -2079.7444156994106)
(125.27645587921143, -2096.9335592438088)
(147.76431679725647, -1984.6748196033802)
(167.78548669815063, -2039.3791845061714)
(189.21495056152344, -1960.5607505060491)
(210.29713559150696, -2026.0734221543062)
(233.7732355594635, -1985.723537803515)
(257.49083256721497, -2004.457771516639)
(279.85936856269836, -1980.4749237015176)
(302.11201357841492, -1989.7429492940175)
(326.73494458198547, -1992.7511124365549)
(351.24508166313171, -1994.8092351710345)
(376.00455355644226, -1986.6370442013072)
(400.7946195602417, -1994.372144815575)
