IBP
(0.40636801719665527, -4531857.7849886976)
(0.82527995109558105, -4526950.7303618873)
(4.5676181316375732, -93305.714427966814)
(56.741794109344482, -7862.4573289163618)
(109.68195605278015, -3722.5088002160655)
(162.60384297370911, -3806.911393152885)
(215.50834798812866, -3738.150782004644)
(268.3416690826416, -3676.1256008476821)
(321.20704507827759, -3721.5834784042149)
(374.02591419219971, -3684.4040120466943)
(426.85940027236938, -3741.4051192548604)
(479.71811032295227, -3719.6963782167545)
(532.56462717056274, -3740.2112805569323)
(585.50626015663147, -3742.081511373126)
(638.36528825759888, -3728.3130914134686)
(691.25127744674683, -3751.0225890794486)
(744.21362137794495, -3727.532764724378)
(797.07792949676514, -3723.7025844562227)
(850.0316686630249, -3717.3435720448438)
(902.82414770126343, -3664.2532834919894)
(955.67640471458435, -3689.1340377871857)
(1008.5498378276825, -3719.6529052918904)
(1061.491397857666, -3745.3182094193048)
(1114.355278968811, -3745.0970133496653)
(1167.2463998794556, -3678.8049147737065)
(1220.0842957496643, -3716.4301519402593)
(1273.022305727005, -3704.3743361679162)
(1325.8413307666779, -3715.4835138968656)
(1378.7061467170715, -3712.0300183068089)
(1431.5125918388367, -3750.3700635737596)
(1484.41477394104, -3667.5283830723438)
(1537.2784180641174, -3721.3568615197833)
(1590.0915589332581, -3712.6742700390469)
(1642.9049150943756, -3721.9398508341624)
(1695.750580072403, -3725.0802119125528)
(1748.6500029563904, -3772.7810259866619)
(1801.5367197990417, -3716.3847790821478)
(1854.2599606513977, -3709.5469459625579)
(1907.2160995006561, -3777.2249984639175)
(1960.0568165779114, -3679.1947079749502)
paintbox
(17.647122859954834, -9694.3264577084447)
(34.689145803451538, -9024.9561608365657)
(57.706076860427856, -7459.6971079908708)
(77.560779809951782, -7973.3286940201297)
(102.94932770729065, -7433.5283395905781)
(127.53517079353333, -7384.1156073344018)
(154.35646176338196, -7459.4909859266591)
(182.89526963233948, -7396.159005119026)
(213.70570659637451, -7304.3780111809374)
(244.35991740226746, -7282.8747651505491)
(275.95234560966492, -7252.4584093529029)
(307.14320349693298, -7283.3179737904265)
(339.0403733253479, -7251.0557074847902)
(369.52356314659119, -7347.5979213270939)
(401.4192681312561, -7323.9399468890952)
(433.50685596466064, -7306.8030009282029)
(465.63395595550537, -7264.2184304349921)
(497.59407687187195, -7335.8827367545364)
(529.67044568061829, -7293.7930945575072)
(561.76050567626953, -7274.3546980376659)
