IBP
(1.9196469783782959, -82838.083874243326)
(17.827270030975342, -14731.355395325278)
(47.882471084594727, -21769.578456508658)
(77.733851194381714, -22475.510982825304)
(107.4809250831604, -22847.591704565155)
(137.63405704498291, -23155.329090290394)
(167.73863911628723, -24429.968265191186)
(198.03750419616699, -24941.696334070297)
(228.20476698875427, -24909.202122177718)
(258.75115394592285, -25075.088543416281)
(289.05819988250732, -24952.152172018537)
(320.28668880462646, -25019.613064918114)
(352.94538760185242, -24888.77366633408)
(383.68948769569397, -24902.399904458107)
(414.66440558433533, -24880.171969474202)
(446.29634141921997, -25005.818307340276)
(480.2001473903656, -24979.639147817041)
(513.9457745552063, -24955.909237645101)
(547.82188749313354, -24886.924860460971)
(582.13972735404968, -25059.020187163525)
(616.51876640319824, -24947.618353162768)
(650.88868355751038, -25091.582004421041)
(685.08528351783752, -24896.262996156867)
(719.59579253196716, -24927.315003424261)
(753.75247645378113, -24934.268347611571)
(788.00341629981995, -24969.395209412847)
(822.07872915267944, -24959.493386208)
(856.04462313652039, -24990.830839696628)
(889.81213212013245, -24889.980413389141)
(923.74176716804504, -24839.165597114144)
(957.77286219596863, -25058.363600588316)
(992.03992605209351, -24927.402826698424)
(1026.16930103302, -24890.260688267819)
(1060.471177816391, -24911.612513257969)
(1094.9726388454437, -24878.259155628715)
(1129.2824070453644, -24962.90911256956)
(1162.9215121269226, -24913.088593797791)
(1196.7122800350189, -24920.385507106002)
(1230.342139005661, -24827.706536709375)
(1264.0418450832367, -24965.945632966763)
paintbox
(11.540318012237549, -31210.636562298016)
(22.609036922454834, -31527.911770691913)
(36.154567956924438, -28677.391343192663)
(49.369785785675049, -28665.008037763673)
(65.964401721954346, -28255.753042169657)
(81.421164751052856, -30194.401671549866)
(99.685206651687622, -28181.377420790399)
(117.12226462364197, -28205.403384308487)
(137.70794558525085, -28135.306407006337)
(157.99536871910095, -28098.308048963605)
(178.13709354400635, -28221.156973412933)
(198.07939338684082, -28069.066927700238)
(218.944096326828, -28224.18442823413)
(240.58190941810608, -28055.499156494596)
(261.47467446327209, -28185.067603589123)
(282.03722548484802, -28051.129380383369)
(302.76921463012695, -28177.740955154408)
(324.41478848457336, -28142.618528297051)
(345.93515253067017, -28118.382532751439)
(367.64894938468933, -28127.642125433285)
