IBP
(1.7743301391601562, -424089.16736482619)
(14.933931350708008, -200410.79553578063)
(61.342159509658813, -108703.70867346899)
(107.78844738006592, -88284.78789040081)
(154.38775229454041, -87093.755074134155)
(200.84628844261169, -87048.434869509583)
(247.34491348266602, -86874.141643719064)
(293.81063151359558, -87002.945303857676)
(340.34503746032715, -86913.928948950474)
(386.71471858024597, -87144.48937706447)
(433.2200186252594, -87218.204614609436)
(479.61243653297424, -86744.238789799376)
(526.17695164680481, -86978.419600079957)
(572.64065146446228, -87165.308364142591)
(619.21991038322449, -87020.492358798452)
(665.68821024894714, -87001.377613675213)
(712.20716428756714, -86715.359901791511)
(758.63833212852478, -87058.569958671069)
(840.9494252204895, -86915.336417324652)
(926.93965220451355, -86403.975584275497)
(1013.0969953536987, -85428.544956154568)
(1098.909633398056, -83723.52273982139)
(1184.9426355361938, -81922.916281068829)
(1270.7524855136871, -81977.956068677915)
(1356.7151966094971, -81645.189840888415)
(1440.550717830658, -81625.863561381178)
(1526.3468227386475, -81522.809346989452)
(1612.1004016399384, -81674.152774816219)
(1698.2527737617493, -81850.060966232151)
(1784.2234177589417, -81794.798918229033)
(1870.402539730072, -81746.730355801832)
(1956.4272146224976, -81729.169260232404)
(2042.6443858146667, -81750.601434620199)
(2127.5710709095001, -81668.336071271377)
(2213.6926779747009, -81694.007161425325)
(2299.5713999271393, -81351.85862216595)
(2385.3179638385773, -81783.421121865525)
(2471.3647668361664, -81817.331734923355)
(2557.5084118843079, -81639.993415521516)
(2643.7579936981201, -81895.965695730949)
paintbox
(27.533156871795654, -60810.201671821116)
(56.330272912979126, -60846.737143404076)
(90.653506755828857, -48361.372885108409)
(127.02275466918945, -62443.426284827641)
(170.1842086315155, -62226.151320340425)
(212.73716044425964, -48449.984820556761)
(258.61799359321594, -48117.849518015195)
(306.38389539718628, -62150.401740822163)
(355.04779028892517, -48239.793899104006)
(404.42569541931152, -62192.04281837945)
(454.72954559326172, -48044.464358307843)
(504.5524365901947, -48116.38489181349)
(555.23350358009338, -48157.534110741748)
(605.76649045944214, -48199.162622964177)
(656.81265640258789, -48357.375193727879)
(708.12488555908203, -48363.23267315999)
(759.69933867454529, -48016.405673634399)
(810.92286348342896, -48234.234937953006)
(862.02562642097473, -48290.825408842196)
(913.38971948623657, -48227.064641857891)
