IBP
(4.2833900451660156, -47666.240208478404)
(47.859894037246704, -5395.0549208224074)
(129.87685894966125, -3333.0018062857957)
(211.74387693405151, -3072.9114955949326)
(293.99692583084106, -3095.3972098929839)
(376.16928386688232, -3189.0541789884123)
(458.48198175430298, -3155.043807205112)
(540.71370077133179, -3219.913962359547)
(623.02377963066101, -3182.3213153148763)
(710.07965970039368, -3200.7819139287203)
paintbox
(26.813069105148315, -5687.1907822732419)
(53.109702110290527, -5314.2065403254783)
(84.638329029083252, -4823.6219294957991)
(117.16110515594482, -3876.5986465015089)
(156.8133180141449, -4023.9773116091105)
(194.53950595855713, -3680.2507544314926)
(236.01616311073303, -3734.6184015856725)
(278.53489518165588, -3781.5813980864755)
(325.20425724983215, -3777.4410545025712)
(371.39804220199585, -3817.8643324388909)
(417.26484322547913, -3899.7377361425565)
(462.81905817985535, -3820.9353645625802)
(507.85216617584229, -3762.8057270725199)
(554.85628128051758, -3739.4716746870904)
(602.23497343063354, -3790.7497792176346)
(649.51868844032288, -3817.6722607535994)
(694.79036450386047, -3775.3841657316216)
(742.26160335540771, -3822.49648027986)
(790.0015082359314, -3840.5761294404242)
(823.63247728347778, -3806.627384935492)
