IBP
(4.3652479648590088, -50958.333358767952)
(42.413477897644043, -14176.593134471048)
(118.61220407485962, -7606.4736811789371)
(191.31185603141785, -7247.8729333567289)
(264.24644994735718, -6941.8937964847646)
(337.24704480171204, -7097.0268632713342)
(410.28944659233093, -6784.4278932595416)
(483.38126349449158, -6676.7241310148265)
(556.45768547058105, -6548.8136003692489)
(630.09543752670288, -6502.3361203313634)
paintbox
(21.364191055297852, -3940.7643563768165)
(42.70728611946106, -3920.6593446557545)
(68.896736145019531, -3812.7866512940705)
(96.743382215499878, -3462.2213881705638)
(126.97997713088989, -3496.4533085499488)
(157.61128211021423, -3428.9315249110673)
(191.10811400413513, -4680.8887479101086)
(224.90741395950317, -3577.7561427126052)
(260.62433791160583, -3365.8228940607091)
(297.60967707633972, -3350.1478834553072)
(337.37970900535583, -3393.2849916155874)
(376.59401082992554, -3446.6996989587556)
(415.79415392875671, -3397.2622398241519)
(455.79005789756775, -3336.2147531898404)
(495.49284601211548, -3369.5067869907939)
(535.90976715087891, -3313.5736817839193)
(576.93564820289612, -3329.1315374961991)
(618.0388171672821, -3355.9281595457282)
(687.13228511810303, -3383.6862901228897)
(757.31128907203674, -3331.9455375275879)
