IBP
(4.3910870552062988, -29568.924845079993)
(48.293260097503662, -1468.3664108480389)
(135.1397442817688, -1085.3631299290155)
(221.4625551700592, -1211.4803008178367)
(307.46201014518738, -1095.5514336095116)
(393.02617025375366, -1094.8949152704679)
(478.67667031288147, -1063.7324893506823)
(564.37704229354858, -1107.9997495970881)
(655.52355146408081, -1093.0316465481815)
(747.14009356498718, -1122.2262495563496)
paintbox
(29.328397035598755, -986.33203398242222)
(56.405860185623169, -1030.4143167879013)
(93.485062122344971, -232.7566195183019)
(130.80802702903748, -533.59110740103392)
(173.30647897720337, -592.64155460229028)
(215.48944497108459, -546.35853523352807)
(261.46501898765564, -403.44760371342267)
(309.98951005935669, -457.87163749054315)
(359.54819202423096, -181.5202011955904)
(406.8590259552002, -416.05434442700721)
(456.71925497055054, -458.84529401423481)
(505.19888615608215, -466.98329304458872)
(556.17810201644897, -444.83378343100964)
(607.62305688858032, -494.32156729546563)
(658.97495794296265, -474.6944614076848)
(710.39008593559265, -445.88335397472008)
(762.37747097015381, -463.76023729257315)
(799.11813807487488, -459.02574829347731)
(835.96773505210876, -478.85995108056437)
(883.25338220596313, -464.31360306714015)
