IBP
(3.1640369892120361, -65011.938188315289)
(26.756480932235718, -5450.5291178027928)
(109.7615168094635, -2207.9663869199876)
(193.79057860374451, -2180.3892581312721)
(277.51135945320129, -1770.7795994388705)
(361.84062647819519, -1769.0031487875613)
(445.71554446220398, -1729.5748553792728)
(543.48652148246765, -1818.5620038679804)
(641.56189155578613, -1745.3741624345514)
(739.96493172645569, -1799.4252240339142)
paintbox
(32.779088020324707, -2471.5040896194864)
(64.284458875656128, -2392.1587013768944)
(104.11176991462708, -2092.1273593470637)
(143.74735283851624, -3297.4064159778386)
(189.18282270431519, -2270.1714504712886)
(235.50113892555237, -2379.1136527292047)
(286.36271595954895, -2289.7434398342366)
(338.14736890792847, -2254.290210645278)
(388.28142094612122, -2219.4238808055775)
(434.4968478679657, -2229.446366900017)
(486.22776985168457, -2234.6118763610439)
(539.12051582336426, -2732.6156038716158)
(594.19801092147827, -2202.5808479032594)
(647.8948278427124, -2171.2156136370286)
(698.84003496170044, -2242.6571266718665)
(752.59115791320801, -2198.5006366466032)
(808.86285996437073, -2222.9591519974806)
(865.14206385612488, -2176.6928050830261)
(917.087721824646, -2229.3955709310453)
(970.3061089515686, -2224.2204569099622)
