IBP
(3.1623520851135254, -80830.243688015616)
(27.335159063339233, -4575.2913963810752)
(113.2630078792572, -1364.1440630248412)
(198.38674187660217, -1085.1263031360747)
(283.36565685272217, -1027.3897103555714)
(368.57899594306946, -1027.9482020669416)
(453.62891912460327, -1009.6489525660276)
(538.47699022293091, -1047.7246667832444)
(622.76398515701294, -1055.7051018024679)
(707.20589518547058, -1036.7855571427253)
paintbox
(26.944664001464844, -2431.7658708190274)
(55.122566938400269, -1951.1322004179804)
(89.253398895263672, -1582.6939657099481)
(123.47810888290405, -1545.883150214851)
(164.39800572395325, -1879.1572823023018)
(204.06370568275452, -1644.799770508411)
(247.08817553520203, -1563.738488670356)
(289.33160853385925, -1825.0716046606701)
(338.22402048110962, -1611.5606263650384)
(385.56567454338074, -1625.9583236505666)
(433.35432553291321, -1540.468405072731)
(482.75875663757324, -1558.3924773662798)
(532.80225372314453, -1619.2208984443769)
(583.27761173248291, -1530.2022399276052)
(634.56452775001526, -1559.6169730756808)
(685.75551080703735, -1582.0319868573877)
(736.85371375083923, -1573.6875623442959)
(787.80580258369446, -1544.132809597264)
(824.57278871536255, -1577.4144703108739)
(873.07216882705688, -1603.1462215625006)
