IBP
(2.2004868984222412, -1241286.3532504162)
(15.774672746658325, -23604.196760559138)
(99.849996566772461, -8742.830944563615)
(186.76641368865967, -8148.9524296770469)
(274.43189477920532, -8060.1566414603303)
(362.3221127986908, -7980.7550586816251)
(449.99135899543762, -8052.9288535771866)
(537.87176394462585, -8018.3916876273497)
(625.83048295974731, -8016.4213735373578)
(714.00461411476135, -8111.3203595477144)
paintbox
(29.880245923995972, -8467.4470712758539)
(59.466871976852417, -9655.5668994477837)
(98.738922834396362, -8277.5209208929555)
(137.74095988273621, -8992.129824182457)
(181.91507291793823, -7799.7004294462622)
(223.45003199577332, -7566.2105522946667)
(272.06759405136108, -8087.1564069869328)
(319.53000211715698, -7511.5179945044383)
(370.59010219573975, -7504.7808937805567)
(420.81029915809631, -7415.5328295015343)
(473.10825729370117, -7508.9793001373118)
(523.78117418289185, -7539.9526795550337)
(576.42635035514832, -7520.9501864806525)
(624.98330736160278, -7587.2498974443397)
(661.75169920921326, -7588.2171921457411)
(698.22175407409668, -8159.2966774865681)
(734.66654801368713, -7503.511840684303)
(771.35931921005249, -7538.8455230431873)
(808.24736523628235, -7577.9301397290483)
(844.73114919662476, -7511.64385862155)
