IBP
(4.3718471527099609, -9919.5198187271417)
(47.196976184844971, -839.15435490250661)
(130.29456925392151, -457.97035494019434)
(213.57680344581604, -448.14753582713303)
(296.87924647331238, -411.33576683358757)
(380.16260361671448, -427.05328195752509)
(463.84905672073364, -426.04357252518781)
(547.53514790534973, -416.85147725734538)
(631.63863706588745, -426.93237124918687)
(720.14703702926636, -443.41299709925931)
paintbox
(28.077301025390625, -856.79889162194615)
(57.033939123153687, -633.74613128681131)
(93.022265195846558, -586.36621418272603)
(128.48962497711182, -573.36558466334611)
(168.75629210472107, -650.73778473065693)
(209.44727420806885, -624.78211510995266)
(253.6604483127594, -536.91673613318289)
(297.51492834091187, -523.62848608811021)
(343.6453013420105, -516.56354800371935)
(391.33585023880005, -530.73188584282627)
(441.77019906044006, -515.57049946585209)
(491.75768518447876, -518.01077225497249)
(542.73265027999878, -497.8503997342068)
(592.65236234664917, -501.6994054826348)
(643.97736525535583, -511.47183066980864)
(693.79923343658447, -495.83670241639328)
(745.19783043861389, -503.00268114173582)
(796.35668540000916, -506.44380958712554)
(840.48471426963806, -502.73340182011589)
(891.2636251449585, -509.05534502441105)
