IBP
(4.3555090427398682, -54435.839105293198)
(28.238097906112671, -7498.8069971879095)
(111.65790295600891, -4895.724285370181)
(195.25066208839417, -4661.3928624295886)
(279.50653219223022, -4366.9485139311191)
(364.19808721542358, -4344.5925331915723)
(449.34450912475586, -4360.5514958707136)
(534.68935823440552, -4313.0552238215023)
(620.53995633125305, -4314.2530955397824)
(707.18312811851501, -4394.2027531310541)
paintbox
(27.746157884597778, -2803.9719006291671)
(55.391196727752686, -3382.3063556690331)
(89.861888647079468, -2565.5852572692343)
(125.59313368797302, -2530.8885763546118)
(166.22104668617249, -2939.2786230540023)
(207.28800463676453, -2448.018310192017)
(251.88209867477417, -2487.2421021830642)
(298.8744957447052, -2429.0875903006227)
(348.10905075073242, -2439.7946084992873)
(396.30415987968445, -2429.2809988902827)
(444.31502294540405, -2427.9420309942971)
(495.55627489089966, -2418.0441851880255)
(546.59479784965515, -2427.5505971712109)
(595.87468481063843, -2414.689118937235)
(647.39398598670959, -2422.3887691029722)
(698.76525497436523, -2412.4373238783851)
(750.28213810920715, -2445.0498589741646)
(801.92183399200439, -2459.5806059213546)
(854.66164779663086, -2463.8655823882691)
(905.92354893684387, -2447.4039791966143)
