(2.4683558940887451, -22596.188876105887)
(5.1101689338684082, -14599.505110509932)
(13.513738870620728, -11926.07171686501)
(23.856429815292358, -12243.857637135203)
(34.691309690475464, -4242.6461611649947)
(46.340362548828125, -4803.1520246123473)
(61.628845691680908, -2641.4988274640837)
(79.099386692047119, -2473.5926470280369)
(116.92010450363159, -1935.7292808333416)
(161.4883553981781, -1421.9468986636102)
(201.19597029685974, -1582.9617903172018)
(246.29631018638611, -1562.4777192069521)
(288.83622312545776, -1580.7206887854834)
(332.9743549823761, -1565.8160470923867)
(378.2244029045105, -1564.5060837497681)
(422.34343099594116, -1642.1015786487958)
(468.24330806732178, -1672.2111678473009)
(512.27313709259033, -1550.1859321049874)
(558.20311307907104, -1567.7340805813044)
