(0.72036099433898926, -62116.870250091371)
(1.8253660202026367, -51300.527011958235)
(2.9195919036865234, -48260.093222139236)
(4.8557579517364502, -19342.433728761756)
(6.7509489059448242, -29920.745754060794)
(8.6187469959259033, -27222.6202584438)
(10.805894136428833, -20194.802752162614)
(13.081456184387207, -16398.716671819915)
(15.381345987319946, -16002.51477727318)
(21.752411127090454, -15413.418825062603)
(34.06911826133728, -11061.338733123031)
(58.094412088394165, -8838.7929116762261)
(105.12359189987183, -8803.6376499812559)
(152.23507189750671, -8623.030894038151)
(199.63279700279236, -8802.3223742749815)
(246.86336088180542, -8739.2728430425032)
(294.25887775421143, -8694.2440697170223)
(341.71302580833435, -8658.2744521199656)
(389.10655164718628, -8639.8833319696587)
