(2.4350578784942627, -43566.513325814725)
(6.7287819385528564, -45738.411164729463)
(14.951391935348511, -39234.363343886886)
(30.948992967605591, -32534.117384308051)
(48.717094898223877, -17937.292288279885)
(67.539839744567871, -21340.423256402679)
(86.94064474105835, -19419.002623398268)
(111.68187952041626, -18462.700455088088)
(138.78919458389282, -7931.4247265930617)
(170.48432564735413, -6383.756175006276)
(205.65007472038269, -5438.5162922078116)
(239.15425753593445, -6023.7044517630666)
(276.63483858108521, -5663.77545620808)
(315.74732065200806, -5131.1472609386528)
(352.16984367370605, -5637.6870261389731)
(394.22180461883545, -5263.8080122251886)
(437.21209764480591, -5028.5472182206277)
(482.02750563621521, -5333.3117657105231)
(526.3837616443634, -5167.9053230280961)
