(0.80013298988342285, -115369.35449484031)
(3.2122900485992432, -100591.92115056085)
(5.6989750862121582, -73016.081291472146)
(8.2613890171051025, -61526.567205929183)
(19.982120990753174, -25467.677971692541)
(36.016739845275879, -8796.397734058266)
(49.950559854507446, -10181.931533061812)
(68.290779829025269, -8794.0438385741782)
(84.191292762756348, -8747.7092565891053)
(103.02931761741638, -7877.8990003979425)
(126.14987373352051, -4914.1165860212059)
(148.38145780563354, -4781.1858987407441)
(170.86136078834534, -5998.2760862359255)
(196.30311679840088, -5876.6392597871127)
(218.775958776474, -5991.152895494447)
(240.28765869140625, -6003.2304889838852)
(264.27804374694824, -5931.6467740344733)
(288.58249187469482, -5862.6990909609185)
(313.02596688270569, -5875.5822451255744)
