(2.4032089710235596, -33388.941700457319)
(7.125856876373291, -34452.208956086899)
(16.050582885742188, -28346.556798054127)
(25.356558799743652, -11242.40481557738)
(35.934523820877075, -13753.977230566346)
(47.896477937698364, -8415.3224045712486)
(59.243350982666016, -9388.1197797689238)
(71.835922002792358, -9684.0191252935329)
(86.682364940643311, -7403.0209937828977)
(101.66522693634033, -7105.877960829298)
(118.67625904083252, -6782.8830432845107)
(135.40217089653015, -6443.0107065816737)
(152.66303396224976, -6060.3689166958748)
(171.76747608184814, -5625.6673906966143)
(191.43506598472595, -5535.0818965657463)
(210.91466999053955, -5981.274048039124)
(230.7919020652771, -6075.7023542483748)
(248.99073910713196, -6698.0908831105899)
(267.98356795310974, -5910.2770211710367)
