(0.71642780303955078, -40670.742406407167)
(1.5159568786621094, -45691.272697760862)
(2.6586339473724365, -41047.951808869955)
(5.6722209453582764, -27631.684619350421)
(8.8196239471435547, -28428.893967698972)
(14.577200889587402, -15404.393359290523)
(27.681644916534424, -17656.172143857748)
(41.414865970611572, -16566.322752401298)
(61.374717950820923, -13577.188292408435)
(82.040873050689697, -12388.528572771169)
(105.89198708534241, -14116.617424714956)
(152.9991512298584, -8382.5893129986853)
(200.23201704025269, -8359.1510446743632)
(247.22502994537354, -8230.8932511326893)
(290.60334205627441, -8298.4884888499328)
(337.98866009712219, -8285.9800774115156)
(384.93167614936829, -8212.8321811427359)
(432.0817391872406, -8255.8273113953201)
(479.3818051815033, -8357.3577610858865)
