IBP
(4.4886651039123535, -15725.518478439726)
(49.767116069793701, -4405.5110815524768)
(137.95389699935913, -3084.5363955797129)
(225.85883402824402, -3000.0592724748449)
(313.98594093322754, -2988.7985240563576)
(402.19791984558105, -2986.2169769415127)
(490.16692972183228, -2971.6407206042886)
(578.3432948589325, -2954.8091344946574)
(666.44590473175049, -3032.5761525599264)
(754.21644258499146, -2973.906638927629)
paintbox
(27.31623101234436, -4314.1602891828597)
(56.424079895019531, -3890.0608827442275)
(90.618815898895264, -3579.7326587421003)
(124.62293887138367, -3827.5949133794215)
(163.4990029335022, -3506.2505899881608)
(202.24381709098816, -3382.665774458238)
(246.79282808303833, -3397.178540016851)
(288.99141597747803, -3485.2416856521368)
(334.61754989624023, -3397.6465469613017)
(382.48028683662415, -3324.2770864119893)
(431.26139187812805, -3386.7602380322423)
(479.75864386558533, -3333.8684147026634)
(530.77059078216553, -3225.6944631874048)
(579.152991771698, -3322.6968051576455)
(627.85258269309998, -3326.8295964291688)
(677.81177186965942, -3352.3992514257011)
(728.37982869148254, -3310.5663878524401)
(779.21586084365845, -3320.5436348315029)
(830.2158727645874, -3322.6027388474677)
(880.90399384498596, -3321.8126908845784)
