IBP
(3.162621021270752, -1462009.1129917828)
(27.849401950836182, -292214.97754957568)
(115.6449089050293, -124885.20719755829)
(202.9469039440155, -117317.08774558919)
(289.89592599868774, -113529.01004494834)
(376.71983885765076, -113755.13912496821)
(463.09160876274109, -110383.51466098642)
(549.38445377349854, -110669.83158156773)
(635.31518483161926, -110086.73257253243)
(722.20181965827942, -110095.99923168134)
paintbox
(31.605584144592285, -153588.1286497993)
(60.7174391746521, -185993.488425683)
(98.663934230804443, -119544.75731862278)
(134.46007108688354, -119497.3669074846)
(178.32291793823242, -110487.90711529517)
(221.14601898193359, -116368.05932037429)
(266.13807415962219, -118533.35041558481)
(314.1869900226593, -96954.304587447477)
(365.31218791007996, -99252.023100875726)
(415.71877193450928, -114968.81105756453)
(468.02780103683472, -104896.71743195079)
(520.21431088447571, -101462.29021041785)
(572.24864888191223, -97518.682869764685)
(625.02004599571228, -98573.915555096013)
(678.06366801261902, -99419.805210179824)
(730.94646501541138, -98439.301717771712)
(783.80689096450806, -100484.24011908304)
(836.43107891082764, -98677.408587673592)
(871.77723097801208, -99058.687402980097)
(906.89143705368042, -99420.170082723853)
