IBP
(2.9194059371948242, -3842148.3829093813)
(26.934431076049805, -1116844.4988706401)
(107.8680112361908, -403412.90953907964)
(189.78115224838257, -379481.61312205414)
(270.74737524986267, -368378.50344384508)
(351.79786825180054, -365540.7269901465)
(432.70661020278931, -365458.85063242569)
(513.66656827926636, -365258.30097839731)
(599.23552942276001, -365794.33028291789)
(685.27426242828369, -364843.71319758019)
paintbox
(26.641515016555786, -698303.97188773775)
(53.139918088912964, -730629.53803300089)
(85.423433065414429, -653192.7627784753)
(116.91988396644592, -636933.55249305663)
(155.22202897071838, -608025.33946647053)
(196.24927687644958, -594834.74610950123)
(240.03877878189087, -557698.37092873466)
(284.34647464752197, -551681.78125741601)
(329.91616177558899, -538900.18301519996)
(372.916752576828, -593922.47249457205)
(418.29261159896851, -575937.01913770102)
(465.40852975845337, -548778.47122801724)
(513.20925974845886, -538294.47958291043)
(561.06620573997498, -538603.58458502195)
(608.85344362258911, -539811.18157657841)
(656.95613050460815, -537671.00201472337)
(705.31509637832642, -537287.45481491194)
(753.29601550102234, -537137.14354034781)
(802.07812666893005, -537711.33335730759)
(850.67343854904175, -537499.21707967203)
