IBP
(2.9422619342803955, -78259.471860390971)
(25.847608089447021, -10042.449278163127)
(108.83719825744629, -2498.1927968440145)
(191.47177624702454, -2208.9846117869761)
(273.49529027938843, -2145.0703741486077)
(355.19818425178528, -2204.8039328727073)
(436.70597624778748, -2228.2292458843026)
(518.14831733703613, -2070.1448037714113)
(604.31390643119812, -2186.2244208021011)
(690.61072540283203, -2098.6559230290763)
paintbox
(28.666782140731812, -1430.5734941094499)
(56.149466037750244, -1627.6778158267005)
(89.874300956726074, -1379.7144048807506)
(125.2235369682312, -1625.2618883825542)
(164.52242302894592, -1483.9537560993233)
(203.61477112770081, -1462.0579261308369)
(248.30529713630676, -1479.4463980794796)
(291.22282028198242, -1497.6492545862359)
(336.46699023246765, -1416.6096941848098)
(382.64155745506287, -1547.0962668976438)
(428.93337464332581, -1412.5661932578014)
(475.99153566360474, -1361.3021971865669)
(527.48788261413574, -1376.2936029639081)
(578.87994861602783, -1375.7020575100482)
(630.71578454971313, -1348.4217218655913)
(682.45394444465637, -1390.2221706749347)
(734.88543248176575, -1336.6309801041116)
(787.25187540054321, -1357.6203545431326)
(839.76462650299072, -1444.2328374425401)
(892.0946683883667, -1375.6365233107663)
