IBP
(4.19411301612854, -3605288.7304592063)
(49.581756114959717, -549112.06089964265)
(136.91680812835693, -359071.02116076369)
(223.81470203399658, -341283.57204120088)
(309.62710809707642, -339228.53929302463)
(395.13324117660522, -339242.73247595143)
(480.41856718063354, -335725.46564169589)
(565.89225101470947, -335415.41631367896)
(656.84134793281555, -335464.47929574939)
(748.15607094764709, -335652.55758050253)
paintbox
(29.669872999191284, -416512.6776484857)
(58.749515056610107, -484737.00143258652)
(93.247336149215698, -397675.24903149414)
(128.20862722396851, -396574.32264611847)
(168.82329726219177, -387604.18732001859)
(209.30801033973694, -375822.54565940564)
(252.48364639282227, -376649.02370760241)
(296.72371935844421, -366644.34194884158)
(343.3482391834259, -373653.50022654829)
(392.43065714836121, -369292.7733814409)
(441.67936229705811, -367845.00930684066)
(489.11056923866272, -375977.01254620729)
(538.69404125213623, -369029.06485169317)
(589.59301829338074, -369616.34717204468)
(640.96088838577271, -367318.93973292969)
(690.37362837791443, -369436.05814843497)
(740.62157034873962, -368790.77639155759)
(791.77124238014221, -369595.21837108169)
(843.46743535995483, -369383.72153854452)
(879.79564738273621, -369548.97500202735)
