IBP
(4.5569839477539062, -22865.851548203485)
(49.138792991638184, -6571.2723079865227)
(135.90550208091736, -4376.9788113405557)
(223.15464115142822, -4433.4764070822139)
(310.67218422889709, -4470.8304235511278)
(397.93770122528076, -4512.7236425491974)
(485.38785219192505, -4521.8298692504477)
(572.35622334480286, -4572.4621705415702)
(659.76002240180969, -4649.2156661102445)
(746.06602025032043, -4567.0042360773086)
paintbox
(28.971293926239014, -5559.7202109958607)
(54.898842811584473, -5903.4682204198216)
(90.393624782562256, -5281.2520381657814)
(123.20487260818481, -5307.434282404176)
(164.44355845451355, -5114.9255609343209)
(205.52681136131287, -5296.2899881304156)
(251.51707935333252, -5232.199745652807)
(294.81905150413513, -5136.3662743924551)
(343.15165233612061, -4973.8120297906389)
(389.50333833694458, -5019.969097381877)
(439.40187239646912, -4934.4399975671968)
(488.73733830451965, -4983.7915865449404)
(539.29106211662292, -4921.0030852520558)
(589.96635031700134, -4968.4473557296778)
(641.11567616462708, -4893.3860913991466)
(691.93287825584412, -4955.1268620090459)
(743.61712718009949, -4932.4363411123859)
(794.97393012046814, -4992.3848762253892)
(846.41242027282715, -4950.6979308476039)
(896.13616418838501, -4963.4275308801998)
