IBP
(0.62150287628173828, -3011027.4591815625)
(1.2470269203186035, -2489220.3240703503)
(5.5291299819946289, -220094.6441815116)
(47.403923034667969, -27462.247289757725)
(131.13607597351074, -8561.8995449915037)
(214.78476500511169, -6776.6303859133868)
(298.22232389450073, -6427.3104664619423)
(381.68871974945068, -6517.0789924362625)
(465.21170282363892, -6436.9432664907417)
(548.55247282981873, -6458.8985554694827)
paintbox
(26.45925498008728, -9127.2412748921597)
(55.331885099411011, -8714.0327029264099)
(92.102203130722046, -7937.2180154581447)
(130.15124821662903, -8251.6807722252543)
(173.54843926429749, -8018.6551515411165)
(216.55809330940247, -7856.7213319237344)
(263.95348334312439, -8024.2330061770572)
(311.63996934890747, -7671.0357412441053)
(362.43013453483582, -7625.7399565948663)
(410.9121105670929, -7634.2110551023952)
(461.57474565505981, -7619.0897142288322)
(511.57556176185608, -7682.5267939188761)
(564.71075892448425, -7604.449922995057)
(616.40463590621948, -7653.6313457165124)
(668.74385476112366, -7604.7663064163162)
(722.25044274330139, -7638.6965193410497)
(776.0029456615448, -7662.8420123491151)
(829.7382345199585, -7649.3931951864415)
(883.45170950889587, -7573.5401579227955)
(936.10972762107849, -7626.4295017848362)
