IBP
(0.65097308158874512, -2500188.6525286185)
(4.9407551288604736, -57384.686869242585)
(48.434847116470337, -9654.2909070032219)
(131.34448003768921, -2375.2847158862314)
(214.13494515419006, -2131.7624706287479)
(296.63520812988281, -1539.4144399322649)
(379.27105116844177, -1593.3552754520722)
(462.13247632980347, -1618.2233796277287)
(545.03762555122375, -1594.9352920271988)
(628.22362160682678, -1662.5907145665767)
paintbox
(28.536638021469116, -1828.9946152383709)
(56.189064025878906, -2195.8259702429818)
(91.456334114074707, -1711.3615522903151)
(128.88974213600159, -1743.5389840010034)
(171.79819822311401, -1530.7657654146578)
(215.62497735023499, -1633.6653719439964)
(260.87087345123291, -1547.8981417796049)
(308.58670234680176, -1820.6789561933326)
(357.2746913433075, -1844.3996973639544)
(405.63186931610107, -1826.0892660583734)
(454.99618339538574, -1765.2343049511564)
(503.48134160041809, -1786.5326532916501)
(555.14985251426697, -1775.4338575549655)
(605.03618049621582, -1811.5874365376214)
(654.70437955856323, -1800.9672042897155)
(706.06978058815002, -1740.4067620741321)
(758.16481280326843, -1730.4174969241271)
(810.14278888702393, -1776.3122678894765)
(861.61448788642883, -1745.0493923105391)
(898.49362778663635, -1763.4346448904876)
