IBP
(4.1574900150299072, -52780.01444827018)
(47.023804903030396, -17240.405682093584)
(128.17951393127441, -6282.5943889212986)
(209.7084538936615, -4764.042796549702)
(291.41042590141296, -4663.4382886481917)
(373.41063690185547, -4626.4335035616396)
(455.32570886611938, -4610.4918223594159)
(537.24870181083679, -4710.408102089832)
(619.02434086799622, -4688.0243523661647)
(704.85118985176086, -4640.014414050891)
paintbox
(27.015986919403076, -3801.0068297422144)
(52.484030961990356, -3717.587911789738)
(87.582995891571045, -3302.9330282534638)
(121.19673991203308, -3657.6664235972567)
(160.34606099128723, -3368.7376574036857)
(202.56563401222229, -3108.6882552806251)
(250.11075806617737, -3240.1760846310008)
(291.53000617027283, -3305.2224150947054)
(338.50062012672424, -3243.360015418948)
(386.26469707489014, -3271.0571634699631)
(434.21872210502625, -3243.3489397029289)
(483.60893201828003, -3168.1659666766282)
(532.21116614341736, -3190.1004653932127)
(582.01925420761108, -3187.2810711581624)
(632.00911211967468, -3120.3202603826508)
(682.32591605186462, -3117.5882301005549)
(733.28703117370605, -3178.0993394042021)
(783.68032002449036, -3135.4774097182544)
(834.1125328540802, -3100.2542567672663)
(873.2213978767395, -3152.0359139865618)
