IBP
(4.2372128963470459, -27284.286138632964)
(46.751832962036133, -6003.8826962641733)
(128.3365170955658, -3823.2002233172084)
(209.56300902366638, -3408.7169082367636)
(291.0532820224762, -3075.2979957128819)
(372.4487841129303, -3108.3148429712887)
(453.95177412033081, -3050.8760120210009)
(535.24216508865356, -3051.4910296905114)
(616.76386499404907, -3099.5171971041809)
(702.19818902015686, -3131.2070751945116)
paintbox
(27.069469928741455, -511.18176435968883)
(52.633669853210449, -527.29071057689157)
(86.873189926147461, -371.775464010333)
(119.78917598724365, -187.48050438240443)
(158.79342794418335, -758.41141630300444)
(196.75559592247009, -743.02299575196287)
(238.92188596725464, -672.19717800618139)
(282.58362197875977, -347.23880044811341)
(328.8630268573761, -303.58280103311358)
(373.8490879535675, -367.7970051384525)
(421.17555284500122, -326.41854560034426)
(467.87678170204163, -335.36391453897539)
(515.04143953323364, -349.97651849003631)
(563.61991739273071, -318.19986259245979)
(611.28502225875854, -310.75680256909192)
(659.76635932922363, -324.38812540414636)
(707.36241245269775, -371.06647035667839)
(754.77728652954102, -295.99586124154052)
(803.32174348831177, -350.80931025599006)
(852.12914848327637, -338.52170770271607)
