IBP
(4.2489998340606689, -16380.552619568774)
(45.795414686203003, -2172.7128136297729)
(129.25329375267029, -1447.638879676462)
(213.30412983894348, -1487.0948405720335)
(297.62307190895081, -1527.6731916291378)
(382.34555602073669, -1526.7129905074485)
(467.29243588447571, -1561.0696166457747)
(552.68597197532654, -1529.9629320625552)
(638.31202411651611, -1559.9691639157395)
(725.46786618232727, -1530.9665155186615)
paintbox
(29.042374134063721, -1671.3410651390652)
(58.34326434135437, -1602.2335219878282)
(93.032831192016602, -1631.0685922358675)
(127.69644618034363, -1642.5012206497204)
(168.74018812179565, -1464.7903384702399)
(209.56652426719666, -1500.1402440878846)
(255.27988338470459, -1493.5377314779755)
(300.53087043762207, -1454.7387175783183)
(348.40104341506958, -1435.3804325048077)
(396.10396528244019, -1450.269227742438)
(447.7338593006134, -1400.5482815928704)
(499.54780721664429, -1391.9378064760165)
(549.44927310943604, -1400.3073877758463)
(602.27670907974243, -1445.8077329092637)
(655.19040513038635, -1445.0675331274542)
(708.31840515136719, -1396.2372522630501)
(761.34320116043091, -1410.0726346112824)
(814.18581318855286, -1412.8619445653915)
(851.06245017051697, -1400.1924404685813)
(885.91747713088989, -1420.7625999862043)
